target name,ever observable,always observable,fraction of time observable
TIC389182138,True,False,0.252
TIC224600500,True,False,0.252
TIC284450803,True,False,0.248
TIC102672709,True,False,0.248
TIC417931607,True,False,0.248
TIC377290815,True,False,0.244
TIC343019899,True,False,0.244
TIC207425203,True,False,0.24
TIC332477926,True,False,0.24
TIC199688472,True,False,0.24
TIC207425167,True,False,0.236
TIC198360694,True,False,0.236
TIC198457103,True,False,0.236
TIC329864959,True,False,0.236
TIC468845640,True,False,0.236
TIC356978132,True,False,0.236
TIC165551882,True,False,0.236
TIC316402246,True,False,0.236
TIC243313296,True,False,0.236
TIC298663873,True,False,0.236
TIC293687315,True,False,0.232
TIC232641326,True,False,0.232
TIC431148743,True,False,0.228
TIC99869022,True,False,0.228
TIC252490659,True,False,0.228
TIC198390247,True,False,0.224
TIC417931300,True,False,0.224
TIC224596152,True,False,0.224
TIC252636888,True,False,0.224
TIC284475976,True,False,0.22
TIC277566483,True,False,0.22
TIC430677414,True,False,0.22
TIC267489265,True,False,0.216
TIC198356533,True,False,0.216
TIC224313733,True,False,0.216
TIC252616865,True,False,0.216
TIC384045439,True,False,0.212
TIC377304435,True,False,0.212
TIC441642457,True,False,0.212
TIC452803785,True,False,0.212
TIC353782445,True,False,0.212
TIC430528566,True,False,0.212
TIC198384408,True,False,0.212
TIC339538183,True,False,0.212
TIC320525204,True,False,0.208
TIC232679662,True,False,0.208
TIC1400770435,True,False,0.208
TIC359496368,True,False,0.208
TIC86280613,True,False,0.208
TIC1717732429,True,False,0.208
TIC445859771,True,False,0.204
TIC165554103,True,False,0.204
TIC326114850,True,False,0.204
TIC1551345500,True,False,0.204
TIC428065977,True,False,0.2
TIC232650365,True,False,0.2
TIC232635922,True,False,0.2
TIC197650870,True,False,0.2
TIC284361752,True,False,0.2
TIC461387302,True,False,0.2
TIC277447970,True,False,0.196
TIC207501148,True,False,0.196
TIC277014266,True,False,0.196
TIC431156009,True,False,0.196
TIC287190564,True,False,0.192
TIC407059875,True,False,0.188
TIC389900760,True,False,0.188
TIC294179385,True,False,0.184
TIC52041724,True,False,0.184
TIC294179389,True,False,0.184
TIC293954617,True,False,0.184
TIC431585347,True,False,0.18
TIC26880783,True,False,0.18
TIC341815767,True,False,0.176
TIC26547036,True,False,0.176
TIC341815197,True,False,0.172
TIC53617134,True,False,0.172
TIC267574918,True,False,0.168
TIC298164705,True,False,0.168
TIC431514478,True,False,0.168
TIC374400599,True,False,0.164
TIC198385543,True,False,0.164
TIC365683032,True,False,0.164
TIC165527918,True,False,0.164
TIC365389353,True,False,0.164
TIC85242435,True,False,0.164
TIC405904232,True,False,0.16
TIC294176967,True,False,0.156
TIC284050395,True,False,0.156
TIC66783360,True,False,0.156
TIC224298134,True,False,0.156
TIC356311210,True,False,0.156
TIC405559035,True,False,0.152
TIC207468071,True,False,0.152
TIC298647682,True,False,0.148
TIC165763244,True,False,0.148
TIC387664868,True,False,0.148
TIC387664866,True,False,0.148
TIC294471966,True,False,0.144
TIC249812036,True,False,0.144
TIC416987878,True,False,0.144
TIC85031598,True,False,0.14
TIC357972447,True,False,0.14
TIC154383539,True,False,0.136
TIC321668398,True,False,0.136
TIC321669174,True,False,0.136
TIC416624606,True,False,0.128
TIC188768068,True,False,0.128
TIC67309890,True,False,0.128
TIC177244357,True,False,0.124
TIC160039081,True,False,0.124
TIC224297258,True,False,0.12
TIC66445643,True,False,0.116
TIC50120414,True,False,0.116
TIC458914949,True,False,0.112
TIC174302697,True,False,0.112
TIC51024887,True,False,0.112
TIC81831095,True,False,0.108
TIC395171208,True,False,0.104
TIC418987806,True,False,0.104
TIC48018596,True,False,0.1
TIC455791689,True,False,0.096
TIC358631536,True,False,0.096
TIC405717754,True,False,0.096
TIC367607434,True,False,0.092
TIC159873822,True,False,0.092
TIC299158887,True,False,0.088
TIC51234631,True,False,0.088
TIC286923464,True,False,0.084
TIC399860444,True,False,0.08
TIC176860064,True,False,0.08
TIC444415148,True,False,0.08
TIC417676622,True,False,0.08
TIC330468175,True,False,0.08
TIC155001079,True,False,0.076
TIC313506357,True,False,0.076
TIC240450679,True,False,0.072
TIC162689341,True,False,0.072
TIC137906197,True,False,0.068
TIC82010657,True,False,0.068
TIC420288086,True,False,0.068
TIC28230919,True,False,0.068
TIC283829553,True,False,0.064
TIC424865156,True,False,0.06
TIC274662200,True,False,0.06
TIC274170255,True,False,0.06
TIC81212286,True,False,0.06
TIC190430205,True,False,0.056
TIC266688542,True,False,0.056
TIC293617835,True,False,0.056
TIC53709089,True,False,0.056
TIC137284119,True,False,0.052
TIC279177746,True,False,0.052
TIC87090944,True,False,0.048
TIC173612049,True,False,0.048
TIC240613164,True,False,0.048
TIC48188920,True,False,0.048
TIC14336130,True,False,0.048
TIC284441182,True,False,0.048
TIC256414077,True,False,0.044
TIC190743990,True,False,0.044
TIC155114483,True,False,0.044
TIC330332501,True,False,0.044
TIC285543785,True,False,0.044
TIC158561566,True,False,0.04
TIC357457104,True,False,0.036
TIC285542903,True,False,0.036
TIC73104318,True,False,0.036
TIC232568235,True,False,0.032
TIC2041563029,True,False,0.032
TIC137881699,True,False,0.032
TIC158324245,True,False,0.028
TIC8400842,True,False,0.028
TIC174041208,True,False,0.024
TIC164892194,True,False,0.024
TIC251384275,True,False,0.024
TIC321041369,True,False,0.024
TIC275722992,True,False,0.02
TIC159781361,True,False,0.016
TIC185405474,True,False,0.016
TIC123495874,True,False,0.012
TIC53427308,True,False,0.012
TIC345996087,True,False,0.012
TIC270515566,True,False,0.012
TIC176899385,True,False,0.008
TIC312259170,True,False,0.004
TIC445254275,True,False,0.004
TIC138294130,False,False,0.0
TIC310231275,False,False,0.0
TIC357501308,False,False,0.0
TIC347013211,False,False,0.0
TIC346929661,False,False,0.0
TIC23740089,False,False,0.0
TIC336267424,False,False,0.0
TIC336128819,False,False,0.0
TIC308172249,False,False,0.0
TIC39200363,False,False,0.0
TIC285094173,False,False,0.0
TIC286916251,False,False,0.0
TIC307734817,False,False,0.0
TIC289164482,False,False,0.0
TIC330799746,False,False,0.0
TIC27848472,False,False,0.0
TIC27491137,False,False,0.0
TIC368287008,False,False,0.0
TIC393911494,False,False,0.0
TIC1400212743,False,False,0.0
TIC393965778,False,False,0.0
TIC88996391,False,False,0.0
TIC20182165,False,False,0.0
TIC88992642,False,False,0.0
TIC88840705,False,False,0.0
TIC8348911,False,False,0.0
TIC82452140,False,False,0.0
TIC76419763,False,False,0.0
TIC219824469,False,False,0.0
TIC76197937,False,False,0.0
TIC75878355,False,False,0.0
TIC75656058,False,False,0.0
TIC68035559,False,False,0.0
TIC403308915,False,False,0.0
TIC39903405,False,False,0.0
TIC396356111,False,False,0.0
TIC268823307,False,False,0.0
TIC262880065,False,False,0.0
TIC255930614,False,False,0.0
TIC9392421,False,False,0.0
TIC172370679,False,False,0.0
TIC1716467085,False,False,0.0
TIC1715469662,False,False,0.0
TIC16884216,False,False,0.0
TIC164150537,False,False,0.0
TIC159815224,False,False,0.0
TIC115446313,False,False,0.0
TIC159742538,False,False,0.0
TIC115524421,False,False,0.0
TIC115583726,False,False,0.0
TIC115623434,False,False,0.0
TIC116242971,False,False,0.0
TIC116264089,False,False,0.0
TIC123233041,False,False,0.0
TIC158075010,False,False,0.0
TIC101721385,False,False,0.0
TIC17416749,False,False,0.0
TIC23814735,False,False,0.0
TIC188589164,False,False,0.0
TIC236312126,False,False,0.0
TIC198108326,False,False,0.0
TIC373693175,False,False,0.0
TIC376524552,False,False,0.0
TIC23059280,False,False,0.0
TIC229888286,False,False,0.0
TIC219508169,False,False,0.0
TIC219501568,False,False,0.0
TIC21832928,False,False,0.0
TIC21744120,False,False,0.0
TIC393831507,False,False,0.0
TIC20203297,False,False,0.0
TIC71612483,False,False,0.0
TIC8967242,False,False,0.0
TIC198588220,False,False,0.0
TIC198153540,False,False,0.0
TIC101929303,False,False,0.0
TIC180695581,False,False,0.0
TIC187029841,False,False,0.0
TIC202375913,False,False,0.0
TIC201186294,False,False,0.0
TIC201154493,False,False,0.0
TIC199444169,False,False,0.0
TIC199376584,False,False,0.0
TIC195199644,False,False,0.0
TIC194203348,False,False,0.0
TIC192372961,False,False,0.0
TIC191284318,False,False,0.0
TIC191146556,False,False,0.0
TIC190998418,False,False,0.0
TIC190442486,False,False,0.0
TIC186599508,False,False,0.0
TIC180652891,False,False,0.0
TIC186000935,False,False,0.0
TIC184679932,False,False,0.0
TIC167403519,False,False,0.0
TIC167098530,False,False,0.0
TIC167092385,False,False,0.0
TIC165523947,False,False,0.0
TIC164173105,False,False,0.0
TIC164150539,False,False,0.0
TIC163539739,False,False,0.0
TIC162130054,False,False,0.0
TIC159107668,False,False,0.0
TIC158170594,False,False,0.0
TIC236445129,False,False,0.0
TIC240681314,False,False,0.0
TIC240968774,False,False,0.0
TIC241040309,False,False,0.0
TIC288348498,False,False,0.0
TIC286561122,False,False,0.0
TIC286355915,False,False,0.0
TIC285677945,False,False,0.0
TIC285674856,False,False,0.0
TIC285666479,False,False,0.0
TIC283474780,False,False,0.0
TIC27677846,False,False,0.0
TIC275111900,False,False,0.0
TIC274942910,False,False,0.0
TIC274762761,False,False,0.0
TIC269892793,False,False,0.0
TIC267694283,False,False,0.0
TIC266593143,False,False,0.0
TIC266500992,False,False,0.0
TIC26433869,False,False,0.0
TIC259151170,False,False,0.0
TIC256886630,False,False,0.0
TIC256783784,False,False,0.0
TIC250724252,False,False,0.0
TIC249945230,False,False,0.0
TIC249862365,False,False,0.0
TIC245462406,False,False,0.0
TIC241076290,False,False,0.0
TIC241065596,False,False,0.0
TIC158025009,False,False,0.0
TIC157586003,False,False,0.0
TIC156724719,False,False,0.0
TIC115771549,False,False,0.0
TIC101037590,False,False,0.0
TIC89643259,False,False,0.0
TIC89510024,False,False,0.0
TIC89389197,False,False,0.0
TIC83210867,False,False,0.0
TIC69997672,False,False,0.0
TIC69679391,False,False,0.0
TIC41330864,False,False,0.0
TIC379931600,False,False,0.0
TIC350995812,False,False,0.0
TIC30329585,False,False,0.0
TIC24364065,False,False,0.0
TIC237185205,False,False,0.0
TIC237184773,False,False,0.0
TIC21755546,False,False,0.0
TIC203189770,False,False,0.0
TIC202563254,False,False,0.0
TIC169177766,False,False,0.0
TIC16740101,False,False,0.0
TIC161450762,False,False,0.0
TIC16102323,False,False,0.0
TIC158276040,False,False,0.0
TIC15247229,False,False,0.0
TIC138361973,False,False,0.0
TIC13419950,False,False,0.0
TIC11111899,False,False,0.0
TIC116483514,False,False,0.0
TIC15565627,False,False,0.0
TIC116483734,False,False,0.0
TIC155005217,False,False,0.0
TIC148782377,False,False,0.0
TIC139375960,False,False,0.0
TIC138968089,False,False,0.0
TIC138017750,False,False,0.0
TIC136971594,False,False,0.0
TIC136848581,False,False,0.0
TIC13684720,False,False,0.0
TIC13499636,False,False,0.0
TIC129991079,False,False,0.0
TIC129979528,False,False,0.0
TIC129539786,False,False,0.0
TIC128501004,False,False,0.0
TIC127425841,False,False,0.0
TIC125735470,False,False,0.0
TIC125442121,False,False,0.0
TIC122485078,False,False,0.0
TIC121966220,False,False,0.0
TIC120960812,False,False,0.0
TIC120757718,False,False,0.0
TIC120602501,False,False,0.0
TIC119700084,False,False,0.0
TIC118301361,False,False,0.0
TIC117322779,False,False,0.0
TIC116608612,False,False,0.0
TIC28900646,False,False,0.0
TIC292321872,False,False,0.0
TIC306955329,False,False,0.0
TIC318022259,False,False,0.0
TIC29191596,False,False,0.0
TIC29119552,False,False,0.0
TIC287225295,False,False,0.0
TIC274215536,False,False,0.0
TIC257241363,False,False,0.0
TIC252479260,False,False,0.0
TIC241225337,False,False,0.0
TIC241196395,False,False,0.0
TIC241173474,False,False,0.0
TIC240148934,False,False,0.0
TIC239154970,False,False,0.0
TIC23650642,False,False,0.0
TIC22705558,False,False,0.0
TIC21535395,False,False,0.0
TIC190223929,False,False,0.0
TIC15863518,False,False,0.0
TIC130181866,False,False,0.0
TIC104208182,False,False,0.0
TIC9837861,False,False,0.0
TIC96291218,False,False,0.0
TIC92783821,False,False,0.0
TIC89759617,False,False,0.0
TIC73448352,False,False,0.0
TIC71854745,False,False,0.0
TIC68152139,False,False,0.0
TIC29191624,False,False,0.0
TIC332064670,False,False,0.0
TIC58542531,False,False,0.0
TIC356473034,False,False,0.0
TIC17993892,False,False,0.0
TIC168699373,False,False,0.0
TIC166648874,False,False,0.0
TIC165987272,False,False,0.0
TIC148679712,False,False,0.0
TIC144441148,False,False,0.0
TIC144401492,False,False,0.0
TIC95129101,False,False,0.0
TIC9348006,False,False,0.0
TIC8767448,False,False,0.0
TIC86396382,False,False,0.0
TIC85293053,False,False,0.0
TIC67926921,False,False,0.0
TIC67666096,False,False,0.0
TIC67646988,False,False,0.0
TIC4897275,False,False,0.0
TIC470987100,False,False,0.0
TIC461662295,False,False,0.0
TIC457138169,False,False,0.0
TIC453387619,False,False,0.0
TIC450327768,False,False,0.0
TIC39699648,False,False,0.0
TIC372730331,False,False,0.0
TIC371234684,False,False,0.0
TIC371210825,False,False,0.0
TIC67418624,False,False,0.0
TIC53875855,False,False,0.0
TIC307111282,False,False,0.0
TIC354469661,False,False,0.0
TIC354006740,False,False,0.0
TIC353475866,False,False,0.0
TIC353367071,False,False,0.0
TIC353038705,False,False,0.0
TIC352413427,False,False,0.0
TIC348673213,False,False,0.0
TIC348135793,False,False,0.0
TIC346418409,False,False,0.0
TIC346338552,False,False,0.0
TIC333473672,False,False,0.0
TIC332154944,False,False,0.0
TIC327579226,False,False,0.0
TIC327341626,False,False,0.0
TIC327011842,False,False,0.0
TIC326919774,False,False,0.0
TIC320506985,False,False,0.0
TIC316254876,False,False,0.0
TIC312862941,False,False,0.0
TIC312678993,False,False,0.0
TIC312469860,False,False,0.0
TIC312122956,False,False,0.0
TIC312083267,False,False,0.0
TIC311121985,False,False,0.0
TIC311035838,False,False,0.0
TIC310003988,False,False,0.0
TIC354400186,False,False,0.0
TIC354594208,False,False,0.0
TIC470381900,False,False,0.0
TIC354600221,False,False,0.0
TIC470315428,False,False,0.0
TIC468472950,False,False,0.0
TIC44631965,False,False,0.0
TIC445144327,False,False,0.0
TIC445137888,False,False,0.0
TIC440100539,False,False,0.0
TIC432549364,False,False,0.0
TIC431899140,False,False,0.0
TIC43064903,False,False,0.0
TIC424435940,False,False,0.0
TIC422923265,False,False,0.0
TIC42123111,False,False,0.0
TIC418959198,False,False,0.0
TIC417948359,False,False,0.0
TIC122220263,False,False,0.0
TIC409520860,False,False,0.0
TIC409183335,False,False,0.0
TIC408203470,False,False,0.0
TIC403256331,False,False,0.0
TIC385105624,False,False,0.0
TIC378159598,False,False,0.0
TIC370759867,False,False,0.0
TIC368536386,False,False,0.0
TIC367366318,False,False,0.0
TIC356158613,False,False,0.0
TIC9828416,False,False,0.0
