target name,ever observable,always observable,fraction of time observable
TIC356016119,True,False,0.38
TIC427761355,True,False,0.376
TIC388076005,True,False,0.372
TIC237104103,True,False,0.372
TIC302518439,True,False,0.364
TIC219015370,True,False,0.364
TIC219850915,True,False,0.36
TIC147951030,True,False,0.352
TIC232982938,True,False,0.348
TIC232967440,True,False,0.348
TIC349827430,True,False,0.348
TIC372264750,True,False,0.344
TIC259129875,True,False,0.34
TIC468574941,True,False,0.34
TIC377739433,True,False,0.336
TIC230087585,True,False,0.332
TIC219852882,True,False,0.332
TIC356700488,True,False,0.324
TIC237099296,True,False,0.32
TIC230075227,True,False,0.32
TIC219698776,True,False,0.32
TIC264303333,True,False,0.32
TIC321857016,True,False,0.32
TIC272679240,True,False,0.316
TIC103448870,True,False,0.316
TIC269701147,True,False,0.312
TIC264171144,True,False,0.308
TIC219879302,True,False,0.308
TIC455962313,True,False,0.308
TIC387259626,True,False,0.304
TIC233182695,True,False,0.296
TIC219852584,True,False,0.296
TIC258510872,True,False,0.292
TIC258829450,True,False,0.292
TIC316468545,True,False,0.292
TIC270238522,True,False,0.288
TIC365733349,True,False,0.284
TIC236934937,True,False,0.284
TIC103633672,True,False,0.28
TIC258871793,True,False,0.28
TIC405794804,True,False,0.28
TIC232982558,True,False,0.28
TIC147950620,True,False,0.28
TIC258801269,True,False,0.276
TIC153951307,True,False,0.272
TIC259168516,True,False,0.272
TIC154089169,True,False,0.272
TIC434718964,True,False,0.272
TIC229750058,True,False,0.272
TIC236887394,True,False,0.26
TIC236934268,True,False,0.26
TIC230387153,True,False,0.26
TIC272635712,True,False,0.256
TIC272672133,True,False,0.256
TIC272049972,True,False,0.252
TIC334811204,True,False,0.244
TIC335483600,True,False,0.244
TIC229490898,True,False,0.24
TIC310981412,True,False,0.24
TIC71347873,True,False,0.24
TIC365673804,True,False,0.24
TIC103633434,True,False,0.236
TIC272625214,True,False,0.232
TIC153976959,True,False,0.228
TIC230086768,True,False,0.228
TIC229536616,True,False,0.228
TIC422756130,True,False,0.228
TIC229510866,True,False,0.228
TIC459969957,True,False,0.224
TIC269238073,True,False,0.224
TIC470852531,True,False,0.22
TIC470709084,True,False,0.22
TIC289539327,True,False,0.22
TIC302773669,True,False,0.22
TIC233617847,True,False,0.216
TIC458478250,True,False,0.216
TIC352764091,True,False,0.216
TIC408636441,True,False,0.216
TIC378291076,True,False,0.212
TIC229938290,True,False,0.212
TIC233721037,True,False,0.212
TIC230386397,True,False,0.212
TIC236714379,True,False,0.212
TIC233602827,True,False,0.212
TIC233681149,True,False,0.208
TIC289590465,True,False,0.208
TIC233684822,True,False,0.204
TIC230386259,True,False,0.204
TIC148914726,True,False,0.196
TIC229940491,True,False,0.196
TIC219778329,True,False,0.192
TIC147576037,True,False,0.192
TIC459970307,True,False,0.192
TIC233059608,True,False,0.192
TIC230375747,True,False,0.188
TIC378355116,True,False,0.188
TIC459978312,True,False,0.188
TIC272828463,True,False,0.188
TIC336740528,True,False,0.18
TIC233720539,True,False,0.18
TIC198241702,True,False,0.18
TIC232976128,True,False,0.18
TIC233068569,True,False,0.176
TIC269509393,True,False,0.172
TIC229400092,True,False,0.168
TIC153949511,True,False,0.168
TIC237071229,True,False,0.168
TIC377420580,True,False,0.164
TIC307956397,True,False,0.164
TIC71431780,True,False,0.164
TIC467179528,True,False,0.164
TIC275501623,True,False,0.164
TIC237086564,True,False,0.16
TIC233541860,True,False,0.16
TIC229944666,True,False,0.156
TIC371673488,True,False,0.156
TIC410528770,True,False,0.156
TIC233120979,True,False,0.156
TIC219762508,True,False,0.152
TIC341544930,True,False,0.152
TIC233680651,True,False,0.152
TIC233684293,True,False,0.152
TIC232612416,True,False,0.148
TIC230017324,True,False,0.148
TIC198211976,True,False,0.148
TIC219821826,True,False,0.148
TIC233688779,True,False,0.148
TIC198206613,True,False,0.148
TIC230017325,True,False,0.148
TIC287080092,True,False,0.144
TIC395142888,True,False,0.14
TIC202426247,True,False,0.14
TIC329145325,True,False,0.14
TIC414870287,True,False,0.136
TIC233078665,True,False,0.136
TIC138588540,True,False,0.128
TIC229455001,True,False,0.128
TIC198186769,True,False,0.128
TIC202504234,True,False,0.128
TIC1884091865,True,False,0.128
TIC230001847,True,False,0.124
TIC142276270,True,False,0.124
TIC149833117,True,False,0.12
TIC355867695,True,False,0.12
TIC256621916,True,False,0.12
TIC229951289,True,False,0.116
TIC329148988,True,False,0.116
TIC376353509,True,False,0.112
TIC415741431,True,False,0.112
TIC345143460,True,False,0.112
TIC277507814,True,False,0.112
TIC233066156,True,False,0.112
TIC233735068,True,False,0.112
TIC408618999,True,False,0.108
TIC219751469,True,False,0.104
TIC331034236,True,False,0.104
TIC233390838,True,False,0.1
TIC198213332,True,False,0.1
TIC233633993,True,False,0.1
TIC314338017,True,False,0.1
TIC230377505,True,False,0.1
TIC99834717,True,False,0.1
TIC219776325,True,False,0.1
TIC142381532,True,False,0.096
TIC283722336,True,False,0.096
TIC198187049,True,False,0.096
TIC233071822,True,False,0.096
TIC328750515,True,False,0.096
TIC233087860,True,False,0.096
TIC243335710,True,False,0.092
TIC64553698,True,False,0.092
TIC289580577,True,False,0.088
TIC236815160,True,False,0.088
TIC287196418,True,False,0.088
TIC233071926,True,False,0.088
TIC198178505,True,False,0.084
TIC314835525,True,False,0.084
TIC233047097,True,False,0.084
TIC468828873,True,False,0.08
TIC329277372,True,False,0.08
TIC276380902,True,False,0.08
TIC343628284,True,False,0.076
TIC377191482,True,False,0.076
TIC287139872,True,False,0.076
TIC233951353,True,False,0.072
TIC377293776,True,False,0.072
TIC352239069,True,False,0.068
TIC396740648,True,False,0.068
TIC318746829,True,False,0.068
TIC284564230,True,False,0.064
TIC198212955,True,False,0.06
TIC165530380,True,False,0.06
TIC142394656,True,False,0.06
TIC319068154,True,False,0.06
TIC462615350,True,False,0.06
TIC313761775,True,False,0.056
TIC267561446,True,False,0.048
TIC298666530,True,False,0.044
TIC421308357,True,False,0.044
TIC285048486,True,False,0.044
TIC328167090,True,False,0.044
TIC142387023,True,False,0.044
TIC343442463,True,False,0.04
TIC276360911,True,False,0.04
TIC400430915,True,False,0.04
TIC64836837,True,False,0.036
TIC405763009,True,False,0.036
TIC233953967,True,False,0.032
TIC416195870,True,False,0.032
TIC198456933,True,False,0.024
TIC375506058,True,False,0.024
TIC224600500,True,False,0.024
TIC284477310,True,False,0.024
TIC284450803,True,False,0.02
TIC389182138,True,False,0.02
TIC102672709,True,False,0.02
TIC343019899,True,False,0.016
TIC417931607,True,False,0.016
TIC377290815,True,False,0.016
TIC332477926,True,False,0.012
TIC468845640,True,False,0.008
TIC165551882,True,False,0.008
TIC199688472,True,False,0.008
TIC198457103,True,False,0.008
TIC207425203,True,False,0.008
TIC243313296,True,False,0.008
TIC298663873,True,False,0.004
TIC207425167,True,False,0.004
TIC356978132,True,False,0.004
TIC198360694,True,False,0.004
TIC329864959,True,False,0.004
TIC316402246,True,False,0.004
TIC293687315,True,False,0.004
TIC232641326,True,False,0.004
TIC86396382,False,False,0.0
TIC399860444,False,False,0.0
TIC39903405,False,False,0.0
TIC396356111,False,False,0.0
TIC357501308,False,False,0.0
TIC347013211,False,False,0.0
TIC86280613,False,False,0.0
TIC85293053,False,False,0.0
TIC85242435,False,False,0.0
TIC81212286,False,False,0.0
TIC393965778,False,False,0.0
TIC346929661,False,False,0.0
TIC457138169,False,False,0.0
TIC453387619,False,False,0.0
TIC67926921,False,False,0.0
TIC67666096,False,False,0.0
TIC67646988,False,False,0.0
TIC53427308,False,False,0.0
TIC51234631,False,False,0.0
TIC368287008,False,False,0.0
TIC4897275,False,False,0.0
TIC389900760,False,False,0.0
TIC39200363,False,False,0.0
TIC393911494,False,False,0.0
TIC470987100,False,False,0.0
TIC461662295,False,False,0.0
TIC450327768,False,False,0.0
TIC371210825,False,False,0.0
TIC403308915,False,False,0.0
TIC75878355,False,False,0.0
TIC257241363,False,False,0.0
TIC68035559,False,False,0.0
TIC252479260,False,False,0.0
TIC241225337,False,False,0.0
TIC75656058,False,False,0.0
TIC241196395,False,False,0.0
TIC241173474,False,False,0.0
TIC240148934,False,False,0.0
TIC76197937,False,False,0.0
TIC405559035,False,False,0.0
TIC239154970,False,False,0.0
TIC76419763,False,False,0.0
TIC82452140,False,False,0.0
TIC8348911,False,False,0.0
TIC88840705,False,False,0.0
TIC23650642,False,False,0.0
TIC88992642,False,False,0.0
TIC88996391,False,False,0.0
TIC53709089,False,False,0.0
TIC274215536,False,False,0.0
TIC53617134,False,False,0.0
TIC48018596,False,False,0.0
TIC405717754,False,False,0.0
TIC407059875,False,False,0.0
TIC417931300,False,False,0.0
TIC39699648,False,False,0.0
TIC372730331,False,False,0.0
TIC371234684,False,False,0.0
TIC9348006,False,False,0.0
TIC441642457,False,False,0.0
TIC445254275,False,False,0.0
TIC356473034,False,False,0.0
TIC332064670,False,False,0.0
TIC318022259,False,False,0.0
TIC293617835,False,False,0.0
TIC29191624,False,False,0.0
TIC29191596,False,False,0.0
TIC29119552,False,False,0.0
TIC287225295,False,False,0.0
TIC8767448,False,False,0.0
TIC172370679,False,False,0.0
TIC341815197,False,False,0.0
TIC21744120,False,False,0.0
TIC123495874,False,False,0.0
TIC123233041,False,False,0.0
TIC116264089,False,False,0.0
TIC116242971,False,False,0.0
TIC115623434,False,False,0.0
TIC115583726,False,False,0.0
TIC115524421,False,False,0.0
TIC115446313,False,False,0.0
TIC219501568,False,False,0.0
TIC219508169,False,False,0.0
TIC224298134,False,False,0.0
TIC229888286,False,False,0.0
TIC101721385,False,False,0.0
TIC9392421,False,False,0.0
TIC8967242,False,False,0.0
TIC71612483,False,False,0.0
TIC393831507,False,False,0.0
TIC23059280,False,False,0.0
TIC232568235,False,False,0.0
TIC21832928,False,False,0.0
TIC138294130,False,False,0.0
TIC373693175,False,False,0.0
TIC1400212743,False,False,0.0
TIC1716467085,False,False,0.0
TIC1715469662,False,False,0.0
TIC16884216,False,False,0.0
TIC165554103,False,False,0.0
TIC165527918,False,False,0.0
TIC174302697,False,False,0.0
TIC164892194,False,False,0.0
TIC164150537,False,False,0.0
TIC188589164,False,False,0.0
TIC160039081,False,False,0.0
TIC159873822,False,False,0.0
TIC159815224,False,False,0.0
TIC159781361,False,False,0.0
TIC159742538,False,False,0.0
TIC158075010,False,False,0.0
TIC155001079,False,False,0.0
TIC198588220,False,False,0.0
TIC20203297,False,False,0.0
TIC207501148,False,False,0.0
TIC376524552,False,False,0.0
TIC341815767,False,False,0.0
TIC95129101,False,False,0.0
TIC285542903,False,False,0.0
TIC180695581,False,False,0.0
TIC17416749,False,False,0.0
TIC298164705,False,False,0.0
TIC180652891,False,False,0.0
TIC308172249,False,False,0.0
TIC17993892,False,False,0.0
TIC310231275,False,False,0.0
TIC168699373,False,False,0.0
TIC166648874,False,False,0.0
TIC165987272,False,False,0.0
TIC165763244,False,False,0.0
TIC162689341,False,False,0.0
TIC321668398,False,False,0.0
TIC321669174,False,False,0.0
TIC148679712,False,False,0.0
TIC144441148,False,False,0.0
TIC336128819,False,False,0.0
TIC144401492,False,False,0.0
TIC336267424,False,False,0.0
TIC198108326,False,False,0.0
TIC198153540,False,False,0.0
TIC330799746,False,False,0.0
TIC198385543,False,False,0.0
TIC307734817,False,False,0.0
TIC286916251,False,False,0.0
TIC285094173,False,False,0.0
TIC23740089,False,False,0.0
TIC236312126,False,False,0.0
TIC23814735,False,False,0.0
TIC224313733,False,False,0.0
TIC219824469,False,False,0.0
TIC255930614,False,False,0.0
TIC207468071,False,False,0.0
TIC262880065,False,False,0.0
TIC26547036,False,False,0.0
TIC268823307,False,False,0.0
TIC270515566,False,False,0.0
TIC27491137,False,False,0.0
TIC27848472,False,False,0.0
TIC283829553,False,False,0.0
TIC20182165,False,False,0.0
TIC284361752,False,False,0.0
TIC289164482,False,False,0.0
TIC101929303,False,False,0.0
TIC232650365,False,False,0.0
TIC198390247,False,False,0.0
TIC191284318,False,False,0.0
TIC192372961,False,False,0.0
TIC194203348,False,False,0.0
TIC195199644,False,False,0.0
TIC197650870,False,False,0.0
TIC198356533,False,False,0.0
TIC198384408,False,False,0.0
TIC199376584,False,False,0.0
TIC240450679,False,False,0.0
TIC199444169,False,False,0.0
TIC201154493,False,False,0.0
TIC201186294,False,False,0.0
TIC202375913,False,False,0.0
TIC2041563029,False,False,0.0
TIC224297258,False,False,0.0
TIC232679662,False,False,0.0
TIC191146556,False,False,0.0
TIC190998418,False,False,0.0
TIC190743990,False,False,0.0
TIC190442486,False,False,0.0
TIC167092385,False,False,0.0
TIC167098530,False,False,0.0
TIC167403519,False,False,0.0
TIC1717732429,False,False,0.0
TIC173612049,False,False,0.0
TIC176860064,False,False,0.0
TIC176899385,False,False,0.0
TIC177244357,False,False,0.0
TIC184679932,False,False,0.0
TIC185405474,False,False,0.0
TIC186000935,False,False,0.0
TIC186599508,False,False,0.0
TIC187029841,False,False,0.0
TIC188768068,False,False,0.0
TIC190430205,False,False,0.0
TIC236445129,False,False,0.0
TIC240613164,False,False,0.0
TIC164173105,False,False,0.0
TIC274662200,False,False,0.0
TIC266593143,False,False,0.0
TIC266688542,False,False,0.0
TIC267574918,False,False,0.0
TIC267694283,False,False,0.0
TIC26880783,False,False,0.0
TIC269892793,False,False,0.0
TIC274170255,False,False,0.0
TIC274762761,False,False,0.0
TIC240681314,False,False,0.0
TIC274942910,False,False,0.0
TIC275111900,False,False,0.0
TIC275722992,False,False,0.0
TIC27677846,False,False,0.0
TIC277014266,False,False,0.0
TIC277447970,False,False,0.0
TIC277566483,False,False,0.0
TIC266500992,False,False,0.0
TIC26433869,False,False,0.0
TIC259151170,False,False,0.0
TIC256886630,False,False,0.0
TIC240968774,False,False,0.0
TIC241040309,False,False,0.0
TIC241065596,False,False,0.0
TIC241076290,False,False,0.0
TIC245462406,False,False,0.0
TIC249812036,False,False,0.0
TIC249862365,False,False,0.0
TIC249945230,False,False,0.0
TIC250724252,False,False,0.0
TIC251384275,False,False,0.0
TIC252490659,False,False,0.0
TIC252616865,False,False,0.0
TIC252636888,False,False,0.0
TIC256414077,False,False,0.0
TIC256783784,False,False,0.0
TIC165523947,False,False,0.0
TIC164150539,False,False,0.0
TIC232635922,False,False,0.0
TIC69997672,False,False,0.0
TIC320525204,False,False,0.0
TIC350995812,False,False,0.0
TIC359496368,False,False,0.0
TIC379931600,False,False,0.0
TIC41330864,False,False,0.0
TIC48188920,False,False,0.0
TIC69679391,False,False,0.0
TIC83210867,False,False,0.0
TIC116483734,False,False,0.0
TIC89389197,False,False,0.0
TIC89510024,False,False,0.0
TIC89643259,False,False,0.0
TIC99869022,False,False,0.0
TIC101037590,False,False,0.0
TIC11111899,False,False,0.0
TIC115771549,False,False,0.0
TIC30329585,False,False,0.0
TIC294176967,False,False,0.0
TIC28230919,False,False,0.0
TIC267489265,False,False,0.0
TIC13419950,False,False,0.0
TIC138361973,False,False,0.0
TIC15247229,False,False,0.0
TIC158276040,False,False,0.0
TIC158324245,False,False,0.0
TIC16102323,False,False,0.0
TIC161450762,False,False,0.0
TIC16740101,False,False,0.0
TIC169177766,False,False,0.0
TIC202563254,False,False,0.0
TIC203189770,False,False,0.0
TIC21755546,False,False,0.0
TIC237184773,False,False,0.0
TIC237185205,False,False,0.0
TIC24364065,False,False,0.0
TIC116483514,False,False,0.0
TIC116608612,False,False,0.0
TIC163539739,False,False,0.0
TIC155114483,False,False,0.0
TIC138017750,False,False,0.0
TIC138968089,False,False,0.0
TIC139375960,False,False,0.0
TIC1400770435,False,False,0.0
TIC148782377,False,False,0.0
TIC154383539,False,False,0.0
TIC155005217,False,False,0.0
TIC15565627,False,False,0.0
TIC117322779,False,False,0.0
TIC156724719,False,False,0.0
TIC157586003,False,False,0.0
TIC158025009,False,False,0.0
TIC158170594,False,False,0.0
TIC158561566,False,False,0.0
TIC159107668,False,False,0.0
TIC162130054,False,False,0.0
TIC137284119,False,False,0.0
TIC136971594,False,False,0.0
TIC136848581,False,False,0.0
TIC13684720,False,False,0.0
TIC118301361,False,False,0.0
TIC119700084,False,False,0.0
TIC120602501,False,False,0.0
TIC120757718,False,False,0.0
TIC120960812,False,False,0.0
TIC121966220,False,False,0.0
TIC122485078,False,False,0.0
TIC125442121,False,False,0.0
TIC125735470,False,False,0.0
TIC127425841,False,False,0.0
TIC128501004,False,False,0.0
TIC129539786,False,False,0.0
TIC129979528,False,False,0.0
TIC129991079,False,False,0.0
TIC13499636,False,False,0.0
TIC279177746,False,False,0.0
TIC283474780,False,False,0.0
TIC284050395,False,False,0.0
TIC432549364,False,False,0.0
TIC43064903,False,False,0.0
TIC430677414,False,False,0.0
TIC431148743,False,False,0.0
TIC431156009,False,False,0.0
TIC431514478,False,False,0.0
TIC431585347,False,False,0.0
TIC431899140,False,False,0.0
TIC440100539,False,False,0.0
TIC461387302,False,False,0.0
TIC444415148,False,False,0.0
TIC445137888,False,False,0.0
TIC445144327,False,False,0.0
TIC445859771,False,False,0.0
TIC44631965,False,False,0.0
TIC452803785,False,False,0.0
TIC455791689,False,False,0.0
TIC430528566,False,False,0.0
TIC428065977,False,False,0.0
TIC424865156,False,False,0.0
TIC424435940,False,False,0.0
TIC403256331,False,False,0.0
TIC405904232,False,False,0.0
TIC408203470,False,False,0.0
TIC409183335,False,False,0.0
TIC409520860,False,False,0.0
TIC122220263,False,False,0.0
TIC416624606,False,False,0.0
TIC416987878,False,False,0.0
TIC417676622,False,False,0.0
TIC417948359,False,False,0.0
TIC418959198,False,False,0.0
TIC418987806,False,False,0.0
TIC420288086,False,False,0.0
TIC42123111,False,False,0.0
TIC422923265,False,False,0.0
TIC458914949,False,False,0.0
TIC468472950,False,False,0.0
TIC284441182,False,False,0.0
TIC137906197,False,False,0.0
TIC89759617,False,False,0.0
TIC92783821,False,False,0.0
TIC96291218,False,False,0.0
TIC9837861,False,False,0.0
TIC104208182,False,False,0.0
TIC130181866,False,False,0.0
TIC137881699,False,False,0.0
TIC14336130,False,False,0.0
TIC470315428,False,False,0.0
TIC1551345500,False,False,0.0
TIC15863518,False,False,0.0
TIC174041208,False,False,0.0
TIC190223929,False,False,0.0
TIC21535395,False,False,0.0
TIC224596152,False,False,0.0
TIC22705558,False,False,0.0
TIC87090944,False,False,0.0
TIC85031598,False,False,0.0
TIC8400842,False,False,0.0
TIC82010657,False,False,0.0
TIC470381900,False,False,0.0
TIC50120414,False,False,0.0
TIC51024887,False,False,0.0
TIC52041724,False,False,0.0
TIC53875855,False,False,0.0
TIC58542531,False,False,0.0
TIC66445643,False,False,0.0
TIC66783360,False,False,0.0
TIC67309890,False,False,0.0
TIC67418624,False,False,0.0
TIC68152139,False,False,0.0
TIC71854745,False,False,0.0
TIC73104318,False,False,0.0
TIC73448352,False,False,0.0
TIC81831095,False,False,0.0
TIC395171208,False,False,0.0
TIC387664868,False,False,0.0
TIC387664866,False,False,0.0
TIC312469860,False,False,0.0
TIC307111282,False,False,0.0
TIC310003988,False,False,0.0
TIC311035838,False,False,0.0
TIC311121985,False,False,0.0
TIC312083267,False,False,0.0
TIC312122956,False,False,0.0
TIC312259170,False,False,0.0
TIC312678993,False,False,0.0
TIC385105624,False,False,0.0
TIC312862941,False,False,0.0
TIC313506357,False,False,0.0
TIC316254876,False,False,0.0
TIC320506985,False,False,0.0
TIC321041369,False,False,0.0
TIC326114850,False,False,0.0
TIC326919774,False,False,0.0
TIC306955329,False,False,0.0
TIC299158887,False,False,0.0
TIC298647682,False,False,0.0
TIC294471966,False,False,0.0
TIC284475976,False,False,0.0
TIC285543785,False,False,0.0
TIC285666479,False,False,0.0
TIC285674856,False,False,0.0
TIC285677945,False,False,0.0
TIC286355915,False,False,0.0
TIC286561122,False,False,0.0
TIC286923464,False,False,0.0
TIC287190564,False,False,0.0
TIC288348498,False,False,0.0
TIC28900646,False,False,0.0
TIC292321872,False,False,0.0
TIC293954617,False,False,0.0
TIC294179385,False,False,0.0
TIC294179389,False,False,0.0
TIC327011842,False,False,0.0
TIC327341626,False,False,0.0
TIC327579226,False,False,0.0
TIC354594208,False,False,0.0
TIC356158613,False,False,0.0
TIC356311210,False,False,0.0
TIC357457104,False,False,0.0
TIC357972447,False,False,0.0
TIC358631536,False,False,0.0
TIC365389353,False,False,0.0
TIC365683032,False,False,0.0
TIC367366318,False,False,0.0
TIC367607434,False,False,0.0
TIC368536386,False,False,0.0
TIC370759867,False,False,0.0
TIC374400599,False,False,0.0
TIC377304435,False,False,0.0
TIC378159598,False,False,0.0
TIC384045439,False,False,0.0
TIC354600221,False,False,0.0
TIC354469661,False,False,0.0
TIC330332501,False,False,0.0
TIC354400186,False,False,0.0
TIC330468175,False,False,0.0
TIC332154944,False,False,0.0
TIC333473672,False,False,0.0
TIC339538183,False,False,0.0
TIC345996087,False,False,0.0
TIC346338552,False,False,0.0
TIC346418409,False,False,0.0
TIC348135793,False,False,0.0
TIC348673213,False,False,0.0
TIC352413427,False,False,0.0
TIC353038705,False,False,0.0
TIC353367071,False,False,0.0
TIC353475866,False,False,0.0
TIC353782445,False,False,0.0
TIC354006740,False,False,0.0
TIC9828416,False,False,0.0
