target name,ever observable,always observable,fraction of time observable
TIC420288086,True,False,0.76
TIC441739871,True,False,0.76
TIC232967666,True,False,0.76
TIC81831095,True,False,0.76
TIC86280613,True,False,0.756
TIC355867695,True,False,0.748
TIC284441182,True,False,0.748
TIC229608594,True,False,0.748
TIC160491359,True,False,0.744
TIC237200747,True,False,0.744
TIC85242435,True,False,0.744
TIC53709089,True,False,0.744
TIC232967440,True,False,0.744
TIC285543785,True,False,0.74
TIC237211410,True,False,0.74
TIC256414077,True,False,0.736
TIC99869022,True,False,0.736
TIC99834717,True,False,0.736
TIC285542903,True,False,0.736
TIC153949511,True,False,0.736
TIC233009109,True,False,0.732
TIC232540264,True,False,0.732
TIC82010657,True,False,0.728
TIC138588540,True,False,0.728
TIC235683377,True,False,0.724
TIC441797803,True,False,0.724
TIC148914726,True,False,0.72
TIC417931300,True,False,0.72
TIC229536616,True,False,0.716
TIC153951307,True,False,0.716
TIC417931607,True,False,0.716
TIC441738827,True,False,0.716
TIC272758199,True,False,0.712
TIC312259170,True,False,0.712
TIC445254275,True,False,0.712
TIC219015370,True,False,0.712
TIC237222864,True,False,0.712
TIC142276270,True,False,0.708
TIC346929661,True,False,0.708
TIC367855829,True,False,0.708
TIC154089169,True,False,0.708
TIC87090944,True,False,0.704
TIC232976128,True,False,0.704
TIC142387023,True,False,0.704
TIC467179528,True,False,0.704
TIC441739020,True,False,0.704
TIC441732151,True,False,0.704
TIC153976959,True,False,0.704
TIC230088370,True,False,0.704
TIC142381532,True,False,0.7
TIC219857012,True,False,0.7
TIC251384275,True,False,0.7
TIC441642457,True,False,0.7
TIC233182695,True,False,0.7
TIC265146266,True,False,0.7
TIC142394656,True,False,0.7
TIC445144327,True,False,0.7
TIC403256331,True,False,0.696
TIC219860288,True,False,0.696
TIC341544930,True,False,0.696
TIC73104318,True,False,0.696
TIC396356111,True,False,0.696
TIC420112587,True,False,0.692
TIC445859771,True,False,0.692
TIC420112589,True,False,0.692
TIC51234631,True,False,0.692
TIC237104103,True,False,0.688
TIC354600221,True,False,0.688
TIC293687315,True,False,0.688
TIC317397615,True,False,0.684
TIC224298134,True,False,0.684
TIC8400842,True,False,0.684
TIC272679240,True,False,0.684
TIC230127302,True,False,0.68
TIC332154944,True,False,0.68
TIC232982938,True,False,0.68
TIC237099296,True,False,0.676
TIC224313733,True,False,0.676
TIC327579226,True,False,0.676
TIC230075227,True,False,0.672
TIC272635712,True,False,0.672
TIC219854185,True,False,0.672
TIC356867115,True,False,0.672
TIC356016119,True,False,0.672
TIC272672133,True,False,0.672
TIC321041369,True,False,0.672
TIC237201858,True,False,0.672
TIC406855039,True,False,0.668
TIC458478250,True,False,0.668
TIC233211762,True,False,0.668
TIC14336130,True,False,0.668
TIC230087585,True,False,0.668
TIC202426247,True,False,0.668
TIC348673213,True,False,0.668
TIC207425203,True,False,0.664
TIC1718201850,True,False,0.664
TIC258777134,True,False,0.664
TIC207501148,True,False,0.664
TIC348135793,True,False,0.664
TIC258777137,True,False,0.664
TIC207425167,True,False,0.664
TIC219850915,True,False,0.664
TIC298164705,True,False,0.664
TIC232982558,True,False,0.664
TIC202504234,True,False,0.664
TIC81212286,True,False,0.66
TIC224297258,True,False,0.66
TIC224596152,True,False,0.66
TIC198356533,True,False,0.66
TIC198384408,True,False,0.66
TIC312862941,True,False,0.656
TIC219852882,True,False,0.656
TIC165554103,True,False,0.656
TIC1400770435,True,False,0.656
TIC445137888,True,False,0.656
TIC198360694,True,False,0.656
TIC293617835,True,False,0.656
TIC198390247,True,False,0.656
TIC320525204,True,False,0.656
TIC236714379,True,False,0.656
TIC356700488,True,False,0.656
TIC199688472,True,False,0.656
TIC403308915,True,False,0.652
TIC198212955,True,False,0.652
TIC259172391,True,False,0.652
TIC224600500,True,False,0.652
TIC364186197,True,False,0.652
TIC312469860,True,False,0.652
TIC229770036,True,False,0.652
TIC137906197,True,False,0.652
TIC245462406,True,False,0.652
TIC230086768,True,False,0.652
TIC198178505,True,False,0.652
TIC154383539,True,False,0.648
TIC219852584,True,False,0.648
TIC462615350,True,False,0.648
TIC229715760,True,False,0.648
TIC287080092,True,False,0.648
TIC367099243,True,False,0.648
TIC370759867,True,False,0.648
TIC229747848,True,False,0.648
TIC198457103,True,False,0.648
TIC405559035,True,False,0.648
TIC1551345500,True,False,0.648
TIC198187049,True,False,0.648
TIC198186769,True,False,0.648
TIC165763244,True,False,0.648
TIC232650365,True,False,0.644
TIC207468071,True,False,0.644
TIC232635922,True,False,0.644
TIC316254876,True,False,0.644
TIC198206613,True,False,0.644
TIC359496368,True,False,0.644
TIC332477926,True,False,0.644
TIC198456933,True,False,0.644
TIC347013211,True,False,0.644
TIC165551882,True,False,0.644
TIC219879302,True,False,0.644
TIC198213332,True,False,0.644
TIC198241702,True,False,0.644
TIC289539327,True,False,0.644
TIC287139872,True,False,0.644
TIC289580577,True,False,0.644
TIC198211976,True,False,0.644
TIC353782445,True,False,0.644
TIC341815767,True,False,0.64
TIC1717732429,True,False,0.64
TIC71854745,True,False,0.64
TIC53427308,True,False,0.64
TIC229787062,True,False,0.64
TIC284361752,True,False,0.64
TIC459969957,True,False,0.64
TIC312678993,True,False,0.64
TIC320506985,True,False,0.64
TIC198385543,True,False,0.64
TIC289590465,True,False,0.64
TIC356978132,True,False,0.64
TIC232679662,True,False,0.64
TIC232641326,True,False,0.636
TIC341815197,True,False,0.636
TIC459970307,True,False,0.636
TIC229742722,True,False,0.636
TIC459978312,True,False,0.636
TIC307956397,True,False,0.636
TIC287190564,True,False,0.636
TIC229781583,True,False,0.636
TIC377304435,True,False,0.636
TIC298663873,True,False,0.636
TIC9837861,True,False,0.636
TIC232612416,True,False,0.632
TIC356311210,True,False,0.632
TIC137881699,True,False,0.632
TIC233681149,True,False,0.632
TIC233684822,True,False,0.632
TIC165530380,True,False,0.632
TIC165527918,True,False,0.632
TIC233684293,True,False,0.632
TIC229791084,True,False,0.632
TIC267694283,True,False,0.632
TIC219751469,True,False,0.632
TIC233680651,True,False,0.632
TIC219776325,True,False,0.632
TIC286923464,True,False,0.632
TIC284475976,True,False,0.632
TIC219762508,True,False,0.628
TIC298666530,True,False,0.628
TIC258514800,True,False,0.628
TIC26880783,True,False,0.628
TIC377290815,True,False,0.628
TIC277014266,True,False,0.628
TIC294179385,True,False,0.628
TIC294179389,True,False,0.628
TIC233047097,True,False,0.628
TIC267489265,True,False,0.628
TIC402898317,True,False,0.628
TIC243313296,True,False,0.628
TIC219778329,True,False,0.628
TIC298647682,True,False,0.628
TIC267574918,True,False,0.628
TIC233071926,True,False,0.624
TIC250724252,True,False,0.624
TIC241225337,True,False,0.624
TIC284450803,True,False,0.624
TIC233087860,True,False,0.624
TIC293954617,True,False,0.624
TIC233071822,True,False,0.624
TIC233066156,True,False,0.624
TIC470987100,True,False,0.624
TIC160039081,True,False,0.624
TIC26547036,True,False,0.624
TIC387260717,True,False,0.624
TIC258389327,True,False,0.624
TIC219821826,True,False,0.624
TIC233059608,True,False,0.62
TIC277447970,True,False,0.62
TIC284477310,True,False,0.62
TIC233078665,True,False,0.62
TIC249862365,True,False,0.62
TIC416195870,True,False,0.62
TIC321669174,True,False,0.62
TIC321668398,True,False,0.62
TIC233068569,True,False,0.62
TIC241076290,True,False,0.62
TIC259126549,True,False,0.62
TIC470315428,True,False,0.62
TIC188768068,True,False,0.62
TIC233688779,True,False,0.616
TIC266500992,True,False,0.616
TIC233120979,True,False,0.616
TIC421308357,True,False,0.616
TIC259151170,True,False,0.616
TIC233735068,True,False,0.616
TIC159873822,True,False,0.616
TIC387527558,True,False,0.616
TIC277566483,True,False,0.616
TIC294176967,True,False,0.616
TIC405904232,True,False,0.616
TIC233633993,True,False,0.612
TIC354469661,True,False,0.612
TIC377191482,True,False,0.612
TIC285666479,True,False,0.612
TIC285674856,True,False,0.612
TIC233721037,True,False,0.612
TIC284564230,True,False,0.612
TIC229750058,True,False,0.612
TIC377293776,True,False,0.612
TIC365683032,True,False,0.612
TIC405763009,True,False,0.612
TIC280031353,True,False,0.612
TIC236815160,True,False,0.612
TIC233720539,True,False,0.612
TIC400430915,True,False,0.612
TIC233953967,True,False,0.608
TIC258829450,True,False,0.608
TIC230377505,True,False,0.608
TIC287225295,True,False,0.608
TIC352239069,True,False,0.608
TIC259129875,True,False,0.608
TIC283829553,True,False,0.608
TIC294471966,True,False,0.608
TIC431156009,True,False,0.608
TIC384045439,True,False,0.608
TIC197650870,True,False,0.608
TIC243335710,True,False,0.608
TIC428065977,True,False,0.608
TIC353038705,True,False,0.608
TIC365389353,True,False,0.608
TIC326114850,True,False,0.608
TIC202375913,True,False,0.608
TIC233541860,True,False,0.608
TIC162130054,True,False,0.604
TIC258801269,True,False,0.604
TIC387834907,True,False,0.604
TIC307111282,True,False,0.604
TIC452803785,True,False,0.604
TIC230386397,True,False,0.604
TIC104208182,True,False,0.604
TIC230386259,True,False,0.604
TIC233617847,True,False,0.604
TIC233602827,True,False,0.604
TIC430677414,True,False,0.604
TIC229951289,True,False,0.604
TIC230375747,True,False,0.604
TIC316402246,True,False,0.604
TIC240681314,True,False,0.604
TIC287196418,True,False,0.604
TIC258871793,True,False,0.604
TIC461662295,True,False,0.604
TIC230387153,True,False,0.604
TIC430528566,True,False,0.604
TIC457138169,True,False,0.604
TIC162689341,True,False,0.604
TIC416987878,True,False,0.6
TIC229938290,True,False,0.6
TIC48018596,True,False,0.6
TIC357972447,True,False,0.6
TIC375506058,True,False,0.6
TIC387664866,True,False,0.6
TIC264303333,True,False,0.6
TIC230001847,True,False,0.6
TIC164150537,True,False,0.6
TIC1884091865,True,False,0.6
TIC264171144,True,False,0.6
TIC259168516,True,False,0.6
TIC387413037,True,False,0.6
TIC267561446,True,False,0.6
TIC387664868,True,False,0.6
TIC229944666,True,False,0.6
TIC229940491,True,False,0.6
TIC236445129,True,False,0.6
TIC164150539,True,False,0.6
TIC285677945,True,False,0.6
TIC431148743,True,False,0.596
TIC117322779,True,False,0.596
TIC252479260,True,False,0.596
TIC431514478,True,False,0.596
TIC431585347,True,False,0.596
TIC356473034,True,False,0.596
TIC329864959,True,False,0.596
TIC405717754,True,False,0.596
TIC252616865,True,False,0.596
TIC229455001,True,False,0.596
TIC233951353,True,False,0.596
TIC417948359,True,False,0.596
TIC229400092,True,False,0.596
TIC66783360,True,False,0.596
TIC230017324,True,False,0.596
TIC230017325,True,False,0.596
TIC416624606,True,False,0.596
TIC233390838,True,False,0.596
TIC249812036,True,False,0.592
TIC203189770,True,False,0.592
TIC276380902,True,False,0.592
TIC286916251,True,False,0.592
TIC299158887,True,False,0.592
TIC343019899,True,False,0.592
TIC269701147,True,False,0.592
TIC453387619,True,False,0.592
TIC468845640,True,False,0.592
TIC399860444,True,False,0.592
TIC161450762,True,False,0.592
TIC311121985,True,False,0.592
TIC256621916,True,False,0.592
TIC252636888,True,False,0.592
TIC252490659,True,False,0.592
TIC229490898,True,False,0.592
TIC202563254,True,False,0.592
TIC241065596,True,False,0.592
TIC232568235,True,False,0.588
TIC470381900,True,False,0.588
TIC89643259,True,False,0.588
TIC313761775,True,False,0.588
TIC24364065,True,False,0.588
TIC343628284,True,False,0.588
TIC266593143,True,False,0.588
TIC159781361,True,False,0.588
TIC417676622,True,False,0.588
TIC241040309,True,False,0.588
TIC240968774,True,False,0.588
TIC276360911,True,False,0.588
TIC229510866,True,False,0.588
TIC277507814,True,False,0.584
TIC48188920,True,False,0.584
TIC236934937,True,False,0.584
TIC236887394,True,False,0.584
TIC199376584,True,False,0.584
TIC318022259,True,False,0.584
TIC219824469,True,False,0.584
TIC249945230,True,False,0.584
TIC69997672,True,False,0.584
TIC236934268,True,False,0.584
TIC258510872,True,False,0.584
TIC389182138,True,False,0.584
TIC395171208,True,False,0.584
TIC354400186,True,False,0.584
TIC387259626,True,False,0.584
TIC358631536,True,False,0.584
TIC330468175,True,False,0.584
TIC328167090,True,False,0.584
TIC66445643,True,False,0.584
TIC67309890,True,False,0.584
TIC322062001,True,False,0.584
TIC408203470,True,False,0.584
TIC322054600,True,False,0.584
TIC177244357,True,False,0.58
TIC158561566,True,False,0.58
TIC237086564,True,False,0.58
TIC424865156,True,False,0.58
TIC23059280,True,False,0.58
TIC116483734,True,False,0.58
TIC174302697,True,False,0.58
TIC237071229,True,False,0.58
TIC388076005,True,False,0.58
TIC115771549,True,False,0.58
TIC321688498,True,False,0.58
TIC306955329,True,False,0.58
TIC314338017,True,False,0.58
TIC311035838,True,False,0.58
TIC64836837,True,False,0.58
TIC322202434,True,False,0.58
TIC28230919,True,False,0.58
TIC158324245,True,False,0.576
TIC148679712,True,False,0.576
TIC365733349,True,False,0.576
TIC164892194,True,False,0.576
TIC164173105,True,False,0.576
TIC240450679,True,False,0.576
TIC115446313,True,False,0.576
TIC198153540,True,False,0.576
TIC39699648,True,False,0.576
TIC385105624,True,False,0.576
TIC168699373,True,False,0.576
TIC427320001,True,False,0.576
TIC22705558,True,False,0.576
TIC310003988,True,False,0.576
TIC270515566,True,False,0.576
TIC116483514,True,False,0.576
TIC285094173,True,False,0.576
TIC455791689,True,False,0.576
TIC274662200,True,False,0.576
TIC352764091,True,False,0.576
TIC274170255,True,False,0.576
TIC83210867,True,False,0.576
TIC343442463,True,False,0.576
TIC350132371,True,False,0.576
TIC266688542,True,False,0.576
TIC27848472,True,False,0.572
TIC190743990,True,False,0.572
TIC155001079,True,False,0.572
TIC329277372,True,False,0.572
TIC313506357,True,False,0.572
TIC365673804,True,False,0.572
TIC376637093,True,False,0.572
TIC123495874,True,False,0.572
TIC92783821,True,False,0.572
TIC115583726,True,False,0.572
TIC190430205,True,False,0.572
TIC393965778,True,False,0.572
TIC330332501,True,False,0.572
TIC279177746,True,False,0.572
TIC29191624,True,False,0.572
TIC29191596,True,False,0.572
TIC29119552,True,False,0.572
TIC240613164,True,False,0.572
TIC331034236,True,False,0.572
TIC17416749,True,False,0.572
TIC27677846,True,False,0.572
TIC188589164,True,False,0.572
TIC367607434,True,False,0.572
TIC137284119,True,False,0.572
TIC89759617,True,False,0.572
TIC88996391,True,False,0.568
TIC67926921,True,False,0.568
TIC115524421,True,False,0.568
TIC138294130,True,False,0.568
TIC336128819,True,False,0.568
TIC115623434,True,False,0.568
TIC373693175,True,False,0.568
TIC198588220,True,False,0.568
TIC101929303,True,False,0.568
TIC9828416,True,False,0.568
TIC424435940,True,False,0.568
TIC256783784,True,False,0.568
TIC173612049,True,False,0.568
TIC176860064,True,False,0.568
TIC431899140,True,False,0.568
TIC328750515,True,False,0.568
TIC185405474,True,False,0.568
TIC122220263,True,False,0.568
TIC13684720,True,False,0.568
TIC275501623,True,False,0.568
TIC163539739,True,False,0.568
TIC312083267,True,False,0.568
TIC350995812,True,False,0.568
TIC357457104,True,False,0.568
TIC69679391,True,False,0.568
TIC427654774,True,False,0.568
TIC319068154,True,False,0.564
TIC120757718,True,False,0.564
TIC321857016,True,False,0.564
TIC128501004,True,False,0.564
TIC393911494,True,False,0.564
TIC101721385,True,False,0.564
TIC11111899,True,False,0.564
TIC158170594,True,False,0.564
TIC89510024,True,False,0.564
TIC136848581,True,False,0.564
TIC116242971,True,False,0.564
TIC116264089,True,False,0.564
TIC345996087,True,False,0.564
TIC418959198,True,False,0.564
TIC409520860,True,False,0.564
TIC158075010,True,False,0.564
TIC136971594,True,False,0.564
TIC159742538,True,False,0.564
TIC155114483,True,False,0.564
TIC329148988,True,False,0.564
TIC376838000,True,False,0.564
TIC376682699,True,False,0.564
TIC23740089,True,False,0.564
TIC1715469662,True,False,0.564
TIC64553698,True,False,0.564
TIC198108326,True,False,0.564
TIC138361973,True,False,0.564
TIC268823307,True,False,0.564
TIC76419763,True,False,0.564
TIC76197937,True,False,0.564
TIC186000935,True,False,0.564
TIC68035559,True,False,0.564
TIC241173474,True,False,0.564
TIC237184773,True,False,0.564
TIC158276040,True,False,0.564
TIC275722992,True,False,0.564
TIC30329585,True,False,0.564
TIC159107668,True,False,0.564
TIC237185205,True,False,0.564
TIC20203297,True,False,0.56
TIC1716467085,True,False,0.56
TIC2041563029,True,False,0.56
TIC289164482,True,False,0.56
TIC316468545,True,False,0.56
TIC15565627,True,False,0.56
TIC314835525,True,False,0.56
TIC346418409,True,False,0.56
TIC199444169,True,False,0.56
TIC155005217,True,False,0.56
TIC23814735,True,False,0.56
TIC195199644,True,False,0.56
TIC148782377,True,False,0.56
TIC190442486,True,False,0.56
TIC372264750,True,False,0.56
TIC158025009,True,False,0.56
TIC346338552,True,False,0.56
TIC21744120,True,False,0.56
TIC274942910,True,False,0.56
TIC157586003,True,False,0.56
TIC275111900,True,False,0.56
TIC274762761,True,False,0.56
TIC329145325,True,False,0.56
TIC333473672,True,False,0.56
TIC167092385,True,False,0.56
TIC167098530,True,False,0.56
TIC219508169,True,False,0.56
TIC167403519,True,False,0.56
TIC176899385,True,False,0.56
TIC67666096,True,False,0.56
TIC318746829,True,False,0.56
TIC219501568,True,False,0.56
TIC27491137,True,False,0.56
TIC256886630,True,False,0.56
TIC410528770,True,False,0.56
TIC159815224,True,False,0.56
TIC255930614,True,False,0.56
TIC16102323,True,False,0.56
TIC43064903,True,False,0.56
TIC16740101,True,False,0.56
TIC169177766,True,False,0.56
TIC9392421,True,False,0.56
TIC375850439,True,False,0.56
TIC39200363,True,False,0.56
TIC17993892,True,False,0.56
TIC23650642,True,False,0.56
TIC125442121,True,False,0.56
TIC120960812,True,False,0.56
TIC21535395,True,False,0.56
TIC20182165,True,False,0.56
TIC468472950,True,False,0.56
TIC119700084,True,False,0.56
TIC89389197,True,False,0.56
TIC174041208,True,False,0.56
TIC123233041,True,False,0.56
TIC42123111,True,False,0.56
TIC1400212743,True,False,0.56
TIC13419950,True,False,0.56
TIC372730331,True,False,0.56
TIC88992642,True,False,0.56
TIC88840705,True,False,0.56
TIC82452140,True,False,0.56
TIC336267424,True,False,0.56
TIC9348006,True,False,0.56
TIC138968089,True,False,0.56
TIC75878355,True,False,0.56
TIC75656058,True,False,0.56
TIC405794804,True,False,0.56
TIC415741431,True,False,0.56
TIC15247229,True,False,0.56
TIC41330864,True,False,0.56
TIC180695581,True,False,0.556
TIC274215536,True,False,0.556
TIC408636441,True,False,0.556
TIC165523947,True,False,0.556
TIC283722336,True,False,0.556
TIC172370679,True,False,0.556
TIC356158613,True,False,0.556
TIC378159598,True,False,0.556
TIC120602501,True,False,0.556
TIC395142888,True,False,0.556
TIC39903405,True,False,0.556
TIC262880065,True,False,0.556
TIC129539786,True,False,0.556
TIC414870287,True,False,0.556
TIC377144784,True,False,0.556
TIC335483600,True,False,0.552
TIC336740528,True,False,0.552
TIC334811204,True,False,0.552
TIC180652891,True,False,0.552
TIC16884216,True,False,0.552
TIC190223929,True,False,0.552
TIC371673488,True,False,0.548
TIC366074069,True,False,0.548
TIC21755546,True,False,0.548
TIC326919774,True,False,0.548
TIC377420580,True,False,0.548
TIC422656370,True,False,0.548
TIC21832928,True,False,0.544
TIC292321872,True,False,0.544
TIC345143460,True,False,0.544
TIC455962313,True,False,0.544
TIC265460043,True,False,0.536
TIC28900646,True,False,0.536
TIC427761355,True,False,0.536
TIC434718964,True,False,0.536
TIC269509393,True,False,0.536
TIC377739433,True,False,0.536
TIC191146556,True,False,0.532
TIC13499636,True,False,0.532
TIC379931600,True,False,0.532
TIC269238073,True,False,0.532
TIC310231275,True,False,0.528
TIC378355116,True,False,0.528
TIC272828463,True,False,0.528
TIC330799746,True,False,0.528
TIC270238522,True,False,0.528
TIC121966220,True,False,0.524
TIC272625214,True,False,0.524
TIC327011842,True,False,0.524
TIC378291076,True,False,0.524
TIC272049972,True,False,0.524
TIC470709084,True,False,0.524
TIC470852531,True,False,0.524
TIC8348911,True,False,0.52
TIC15863518,True,False,0.516
TIC192372961,True,False,0.516
TIC144441148,True,False,0.516
TIC144401492,True,False,0.516
TIC308172249,True,False,0.512
TIC450327768,True,False,0.508
TIC422923265,True,False,0.504
TIC67646988,True,False,0.496
TIC8967242,True,False,0.488
TIC201154493,True,False,0.488
TIC156724719,True,False,0.484
TIC327341626,True,False,0.484
TIC4897275,True,False,0.48
TIC85293053,True,False,0.476
TIC371234684,True,False,0.476
TIC409183335,True,False,0.472
TIC71612483,True,False,0.468
TIC139375960,True,False,0.468
TIC129991079,True,False,0.464
TIC191284318,True,False,0.46
TIC354006740,True,False,0.456
TIC357501308,True,False,0.456
TIC68152139,True,False,0.456
TIC288348498,True,False,0.456
TIC190998418,True,False,0.452
TIC440100539,True,False,0.452
TIC165987272,True,False,0.448
TIC8767448,True,False,0.448
TIC368536386,True,False,0.448
TIC184679932,True,False,0.448
TIC236312126,True,False,0.444
TIC186599508,True,False,0.44
TIC194203348,True,False,0.436
TIC229888286,True,False,0.432
TIC122485078,True,False,0.424
TIC368287008,True,False,0.42
TIC239154970,True,False,0.416
TIC187029841,True,False,0.416
TIC201186294,True,False,0.416
TIC127425841,True,False,0.416
TIC116608612,True,False,0.412
TIC166648874,True,False,0.408
TIC353475866,True,False,0.408
TIC129979528,True,False,0.404
TIC432549364,True,False,0.396
TIC286561122,True,False,0.396
TIC371210825,True,False,0.388
TIC353367071,True,False,0.384
TIC67418624,True,False,0.384
TIC393831507,True,False,0.372
TIC352413427,True,False,0.372
TIC367366318,True,False,0.368
TIC307734817,True,False,0.368
TIC241196395,True,False,0.368
TIC376524552,True,False,0.368
TIC240148934,True,False,0.36
TIC283474780,True,False,0.356
TIC44631965,True,False,0.356
TIC257241363,True,False,0.348
TIC286355915,True,False,0.344
TIC101037590,True,False,0.336
TIC332064670,True,False,0.332
TIC138017750,True,False,0.332
TIC269892793,True,False,0.332
TIC312122956,True,False,0.324
TIC86396382,True,False,0.32
TIC53875855,True,False,0.312
TIC96291218,True,False,0.304
TIC95129101,True,False,0.304
TIC130181866,True,False,0.292
TIC26433869,True,False,0.284
TIC73448352,True,False,0.268
TIC354594208,True,False,0.268
TIC58542531,True,False,0.244
TIC118301361,True,False,0.244
TIC125735470,True,False,0.228
