target name,ever observable,always observable,fraction of time observable
TIC458914949,True,False,0.730593607305936
TIC320506985,True,False,0.730593607305936
TIC233500935,True,False,0.730593607305936
TIC379931600,True,False,0.730593607305936
TIC73104318,True,False,0.726027397260274
TIC13499636,True,False,0.726027397260274
TIC8400842,True,False,0.726027397260274
TIC9837861,True,False,0.726027397260274
TIC267694283,True,False,0.7214611872146118
TIC102672709,True,False,0.7168949771689498
TIC250724252,True,False,0.7123287671232876
TIC241225337,True,False,0.7123287671232876
TIC470987100,True,False,0.7123287671232876
TIC321041369,True,False,0.7123287671232876
TIC266593143,True,False,0.7123287671232876
TIC21755546,True,False,0.7123287671232876
TIC89389197,True,False,0.7123287671232876
TIC249862365,True,False,0.7077625570776256
TIC241076290,True,False,0.7077625570776256
TIC302518439,True,False,0.7077625570776256
TIC85031598,True,False,0.7077625570776256
TIC164150537,True,False,0.7077625570776256
TIC219462190,True,False,0.7077625570776256
TIC470315428,True,False,0.7077625570776256
TIC89510024,True,False,0.7077625570776256
TIC164150539,True,False,0.7077625570776256
TIC285666479,True,False,0.7031963470319634
TIC259151170,True,False,0.7031963470319634
TIC308172249,True,False,0.7031963470319634
TIC69679391,True,False,0.6986301369863014
TIC317507345,True,False,0.6986301369863014
TIC354469661,True,False,0.6986301369863014
TIC365938305,True,False,0.6986301369863014
TIC162130054,True,False,0.6986301369863014
TIC285674856,True,False,0.6986301369863014
TIC266500992,True,False,0.6986301369863014
TIC30329585,True,False,0.6940639269406392
TIC202375913,True,False,0.6940639269406392
TIC353038705,True,False,0.6940639269406392
TIC8348911,True,False,0.6894977168949772
TIC461662295,True,False,0.6894977168949772
TIC457138169,True,False,0.6894977168949772
TIC71347873,True,False,0.6894977168949772
TIC236445129,True,False,0.6894977168949772
TIC104208182,True,False,0.6894977168949772
TIC307111282,True,False,0.6894977168949772
TIC240681314,True,False,0.6894977168949772
TIC287225295,True,False,0.684931506849315
TIC14336130,True,False,0.684931506849315
TIC69997672,True,False,0.684931506849315
TIC53427308,True,False,0.684931506849315
TIC21832928,True,False,0.684931506849315
TIC285677945,True,False,0.684931506849315
TIC202563254,True,False,0.684931506849315
TIC219698776,True,False,0.684931506849315
TIC252479260,True,False,0.680365296803653
TIC356473034,True,False,0.680365296803653
TIC117322779,True,False,0.680365296803653
TIC310231275,True,False,0.680365296803653
TIC441765914,True,False,0.680365296803653
TIC468828873,True,False,0.680365296803653
TIC453387619,True,False,0.6757990867579908
TIC203189770,True,False,0.6757990867579908
TIC161450762,True,False,0.6757990867579908
TIC241065596,True,False,0.6757990867579908
TIC311121985,True,False,0.6757990867579908
TIC354400186,True,False,0.6712328767123288
TIC396740648,True,False,0.6712328767123288
TIC89643259,True,False,0.6712328767123288
TIC240968774,True,False,0.6712328767123288
TIC339538183,True,False,0.6712328767123288
TIC470381900,True,False,0.6712328767123288
TIC241040309,True,False,0.6712328767123288
TIC149833117,True,False,0.6712328767123288
TIC160045097,True,False,0.6712328767123288
TIC39200363,True,False,0.6712328767123288
TIC24364065,True,False,0.6712328767123288
TIC21744120,True,False,0.6712328767123288
TIC306955329,True,False,0.6666666666666666
TIC249945230,True,False,0.6666666666666666
TIC9828416,True,False,0.6666666666666666
TIC144441148,True,False,0.6666666666666666
TIC318022259,True,False,0.6666666666666666
TIC199376584,True,False,0.6666666666666666
TIC51234631,True,False,0.6666666666666666
TIC408203470,True,False,0.6666666666666666
TIC71431780,True,False,0.6621004566210046
TIC16884216,True,False,0.6621004566210046
TIC115771549,True,False,0.6621004566210046
TIC8967242,True,False,0.6621004566210046
TIC23059280,True,False,0.6621004566210046
TIC219466784,True,False,0.6621004566210046
TIC168699373,True,False,0.6575342465753424
TIC330799746,True,False,0.6575342465753424
TIC85293053,True,False,0.6575342465753424
TIC164173105,True,False,0.6575342465753424
TIC198153540,True,False,0.6575342465753424
TIC81212286,True,False,0.6575342465753424
TIC39699648,True,False,0.6575342465753424
TIC137881699,True,False,0.6529680365296804
TIC92783821,True,False,0.6529680365296804
TIC292321872,True,False,0.6529680365296804
TIC29191624,True,False,0.6529680365296804
TIC191146556,True,False,0.6529680365296804
TIC22705558,True,False,0.6529680365296804
TIC29119552,True,False,0.6529680365296804
TIC29191596,True,False,0.6529680365296804
TIC293617835,True,False,0.6529680365296804
TIC4897275,True,False,0.6529680365296804
TIC27677846,True,False,0.6529680365296804
TIC89759617,True,False,0.6529680365296804
TIC385105624,True,False,0.6529680365296804
TIC144401492,True,False,0.6529680365296804
TIC27848472,True,False,0.6529680365296804
TIC71612483,True,False,0.6529680365296804
TIC326919774,True,False,0.6529680365296804
TIC83210867,True,False,0.6529680365296804
TIC285094173,True,False,0.6529680365296804
TIC219824469,True,False,0.6529680365296804
TIC188589164,True,False,0.6529680365296804
TIC311035838,True,False,0.6529680365296804
TIC148679712,True,False,0.6529680365296804
TIC349827430,True,False,0.6529680365296804
TIC180652891,True,False,0.6484018264840182
TIC67646988,True,False,0.6484018264840182
TIC122220263,True,False,0.6484018264840182
TIC450327768,True,False,0.6484018264840182
TIC138294130,True,False,0.6484018264840182
TIC431899140,True,False,0.6484018264840182
TIC115524421,True,False,0.6484018264840182
TIC327011842,True,False,0.6484018264840182
TIC373693175,True,False,0.6484018264840182
TIC85242435,True,False,0.6484018264840182
TIC312083267,True,False,0.6484018264840182
TIC17416749,True,False,0.6484018264840182
TIC393911494,True,False,0.6484018264840182
TIC67926921,True,False,0.6484018264840182
TIC336128819,True,False,0.6484018264840182
TIC393965778,True,False,0.6484018264840182
TIC101929303,True,False,0.6484018264840182
TIC237232044,True,False,0.6484018264840182
TIC350995812,True,False,0.6484018264840182
TIC13684720,True,False,0.6484018264840182
TIC256783784,True,False,0.6484018264840182
TIC11111899,True,False,0.6484018264840182
TIC163539739,True,False,0.6484018264840182
TIC237185205,True,False,0.6438356164383562
TIC125442121,True,False,0.6438356164383562
TIC192372961,True,False,0.6438356164383562
TIC327341626,True,False,0.6438356164383562
TIC116242971,True,False,0.6438356164383562
TIC116264089,True,False,0.6438356164383562
TIC310003988,True,False,0.6438356164383562
TIC198108326,True,False,0.6438356164383562
TIC128501004,True,False,0.6438356164383562
TIC159742538,True,False,0.6438356164383562
TIC418959198,True,False,0.6438356164383562
TIC120757718,True,False,0.6438356164383562
TIC371234684,True,False,0.6438356164383562
TIC147951030,True,False,0.6438356164383562
TIC28900646,True,False,0.6438356164383562
TIC158075010,True,False,0.6438356164383562
TIC68035559,True,False,0.6438356164383562
TIC241173474,True,False,0.6438356164383562
TIC409520860,True,False,0.6438356164383562
TIC286916251,True,False,0.6438356164383562
TIC88996391,True,False,0.6438356164383562
TIC167403519,True,False,0.6438356164383562
TIC138361973,True,False,0.6438356164383562
TIC76419763,True,False,0.6438356164383562
TIC103633672,True,False,0.6438356164383562
TIC76197937,True,False,0.6438356164383562
TIC191284318,True,False,0.6438356164383562
TIC285048486,True,False,0.639269406392694
TIC167098530,True,False,0.639269406392694
TIC139375960,True,False,0.639269406392694
TIC346338552,True,False,0.639269406392694
TIC160487753,True,False,0.639269406392694
TIC422923265,True,False,0.639269406392694
TIC159815224,True,False,0.639269406392694
TIC138968089,True,False,0.639269406392694
TIC356158613,True,False,0.639269406392694
TIC237184773,True,False,0.639269406392694
TIC289164482,True,False,0.639269406392694
TIC129991079,True,False,0.639269406392694
TIC156724719,True,False,0.639269406392694
TIC23740089,True,False,0.639269406392694
TIC9392421,True,False,0.639269406392694
TIC158025009,True,False,0.639269406392694
TIC255930614,True,False,0.639269406392694
TIC409183335,True,False,0.639269406392694
TIC101721385,True,False,0.639269406392694
TIC417705690,True,False,0.639269406392694
TIC16740101,True,False,0.639269406392694
TIC372730331,True,False,0.639269406392694
TIC1400212743,True,False,0.639269406392694
TIC67666096,True,False,0.639269406392694
TIC169177766,True,False,0.639269406392694
TIC354006740,True,False,0.639269406392694
TIC41330864,True,False,0.639269406392694
TIC123233041,True,False,0.639269406392694
TIC16102323,True,False,0.639269406392694
TIC42123111,True,False,0.639269406392694
TIC274215536,True,False,0.639269406392694
TIC23814735,True,False,0.639269406392694
TIC43064903,True,False,0.639269406392694
TIC219508169,True,False,0.639269406392694
TIC180695581,True,False,0.639269406392694
TIC336267424,True,False,0.639269406392694
TIC17993892,True,False,0.639269406392694
TIC148782377,True,False,0.639269406392694
TIC75656058,True,False,0.639269406392694
TIC275111900,True,False,0.639269406392694
TIC27491137,True,False,0.639269406392694
TIC274762761,True,False,0.639269406392694
TIC195199644,True,False,0.639269406392694
TIC75878355,True,False,0.639269406392694
TIC82452140,True,False,0.639269406392694
TIC201154493,True,False,0.639269406392694
TIC88992642,True,False,0.639269406392694
TIC68152139,True,False,0.639269406392694
TIC9348006,True,False,0.639269406392694
TIC357501308,True,False,0.639269406392694
TIC13419950,True,False,0.639269406392694
TIC20182165,True,False,0.639269406392694
TIC219501568,True,False,0.639269406392694
TIC167092385,True,False,0.639269406392694
TIC120960812,True,False,0.639269406392694
TIC121966220,True,False,0.639269406392694
TIC262880065,True,False,0.639269406392694
TIC119700084,True,False,0.639269406392694
TIC15247229,True,False,0.639269406392694
TIC1716467085,True,False,0.639269406392694
TIC288348498,True,False,0.639269406392694
TIC198588220,True,False,0.639269406392694
TIC21535395,True,False,0.639269406392694
TIC1715469662,True,False,0.639269406392694
TIC190223929,True,False,0.639269406392694
TIC23650642,True,False,0.639269406392694
TIC20203297,True,False,0.639269406392694
TIC15863518,True,False,0.639269406392694
TIC378159598,True,False,0.639269406392694
TIC165523947,True,False,0.634703196347032
TIC172370679,True,False,0.634703196347032
TIC88840705,True,False,0.634703196347032
TIC190998418,True,False,0.634703196347032
TIC15565627,True,False,0.634703196347032
TIC116483514,True,False,0.634703196347032
TIC39903405,True,False,0.634703196347032
TIC440100539,True,False,0.634703196347032
TIC417948359,True,False,0.634703196347032
TIC157586003,True,False,0.634703196347032
TIC137906197,True,False,0.634703196347032
TIC8767448,True,False,0.6301369863013698
TIC236312126,True,False,0.6301369863013698
TIC368536386,True,False,0.6301369863013698
TIC468472950,True,False,0.6301369863013698
TIC229586455,True,False,0.6301369863013698
TIC115623434,True,False,0.6301369863013698
TIC184679932,True,False,0.6301369863013698
TIC165987272,True,False,0.6301369863013698
TIC154568734,True,False,0.6255707762557078
TIC235678745,True,False,0.6255707762557078
TIC103633434,True,False,0.6255707762557078
TIC147576037,True,False,0.6255707762557078
TIC120602501,True,False,0.6255707762557078
TIC346418409,True,False,0.6255707762557078
TIC129539786,True,False,0.6255707762557078
TIC116483734,True,False,0.6210045662100456
TIC158170594,True,False,0.6210045662100456
TIC115583726,True,False,0.6210045662100456
TIC424391516,True,False,0.6210045662100456
TIC186599508,True,False,0.6210045662100456
TIC147950620,True,False,0.6164383561643836
TIC194203348,True,False,0.6164383561643836
TIC158276040,True,False,0.6118721461187214
TIC424435940,True,False,0.6118721461187214
TIC310981412,True,False,0.6118721461187214
TIC86280613,True,False,0.6118721461187214
TIC229888286,True,False,0.6118721461187214
TIC333473672,True,False,0.6118721461187214
TIC229650439,True,False,0.6073059360730594
TIC441739871,True,False,0.6073059360730594
TIC232971294,True,False,0.6073059360730594
TIC256886630,True,False,0.6073059360730594
TIC274942910,True,False,0.6073059360730594
TIC232967666,True,False,0.6073059360730594
TIC190442486,True,False,0.6027397260273972
TIC122485078,True,False,0.6027397260273972
TIC115446313,True,False,0.6027397260273972
TIC159781361,True,False,0.6027397260273972
TIC368287008,True,False,0.5981735159817352
TIC159107668,True,False,0.5981735159817352
TIC268823307,True,False,0.5981735159817352
TIC355867695,True,False,0.593607305936073
TIC239154970,True,False,0.593607305936073
TIC201186294,True,False,0.593607305936073
TIC127425841,True,False,0.593607305936073
TIC187029841,True,False,0.593607305936073
TIC229608594,True,False,0.593607305936073
TIC232967440,True,False,0.589041095890411
TIC116608612,True,False,0.589041095890411
TIC160491359,True,False,0.589041095890411
TIC224297258,True,False,0.589041095890411
TIC270515566,True,False,0.589041095890411
TIC237200747,True,False,0.589041095890411
TIC166648874,True,False,0.589041095890411
TIC136971594,True,False,0.5844748858447488
TIC353475866,True,False,0.5844748858447488
TIC286923464,True,False,0.5844748858447488
TIC136848581,True,False,0.5844748858447488
TIC186000935,True,False,0.5844748858447488
TIC232568235,True,False,0.5844748858447488
TIC129979528,True,False,0.5799086757990868
TIC99869022,True,False,0.5799086757990868
TIC123495874,True,False,0.5799086757990868
TIC283829553,True,False,0.5799086757990868
TIC237211410,True,False,0.5799086757990868
TIC99834717,True,False,0.5799086757990868
TIC199444169,True,False,0.5799086757990868
TIC153949511,True,False,0.5799086757990868
TIC233009109,True,False,0.5753424657534246
TIC224298134,True,False,0.5753424657534246
TIC164892194,True,False,0.5707762557077626
TIC286561122,True,False,0.5707762557077626
TIC432549364,True,False,0.5707762557077626
TIC185405474,True,False,0.5707762557077626
TIC232540264,True,False,0.5707762557077626
TIC138588540,True,False,0.5707762557077626
TIC441797803,True,False,0.5662100456621004
TIC158324245,True,False,0.5662100456621004
TIC235683377,True,False,0.5662100456621004
TIC155005217,True,False,0.5662100456621004
TIC148914726,True,False,0.5616438356164384
TIC417931300,True,False,0.5616438356164384
TIC162689341,True,False,0.5616438356164384
TIC158561566,True,False,0.5616438356164384
TIC371210825,True,False,0.5616438356164384
TIC345996087,True,False,0.5616438356164384
TIC275722992,True,False,0.5570776255707762
TIC353367071,True,False,0.5570776255707762
TIC67418624,True,False,0.5570776255707762
TIC159873822,True,False,0.5570776255707762
TIC176899385,True,False,0.5570776255707762
TIC154383539,True,False,0.5570776255707762
TIC48188920,True,False,0.5570776255707762
TIC229536616,True,False,0.5570776255707762
TIC441738827,True,False,0.5570776255707762
TIC417931607,True,False,0.5570776255707762
TIC153951307,True,False,0.5570776255707762
TIC219015370,True,False,0.5525114155251142
TIC237222864,True,False,0.5525114155251142
TIC272758199,True,False,0.5525114155251142
TIC142276270,True,False,0.547945205479452
TIC367855829,True,False,0.547945205479452
TIC357457104,True,False,0.547945205479452
TIC367858035,True,False,0.547945205479452
TIC154089169,True,False,0.547945205479452
TIC317597583,True,False,0.547945205479452
TIC352413427,True,False,0.54337899543379
TIC441732151,True,False,0.54337899543379
TIC393831507,True,False,0.54337899543379
TIC330332501,True,False,0.54337899543379
TIC424865156,True,False,0.54337899543379
TIC174041208,True,False,0.54337899543379
TIC153976959,True,False,0.54337899543379
TIC467179528,True,False,0.54337899543379
TIC165763244,True,False,0.5388127853881278
TIC230088370,True,False,0.5388127853881278
TIC142387023,True,False,0.5388127853881278
TIC2041563029,True,False,0.5388127853881278
TIC441642457,True,False,0.5388127853881278
TIC142381532,True,False,0.5388127853881278
TIC233182695,True,False,0.5388127853881278
TIC241196395,True,False,0.5388127853881278
TIC160039081,True,False,0.5388127853881278
TIC142394656,True,False,0.5388127853881278
TIC279177746,True,False,0.5388127853881278
TIC376524552,True,False,0.5388127853881278
TIC190743990,True,False,0.5388127853881278
TIC298164705,True,False,0.5388127853881278
TIC137284119,True,False,0.5388127853881278
TIC232976128,True,False,0.5388127853881278
TIC307734817,True,False,0.5388127853881278
TIC441739020,True,False,0.5388127853881278
TIC367366318,True,False,0.5388127853881278
TIC219857012,True,False,0.5342465753424658
TIC219860288,True,False,0.5342465753424658
TIC265146266,True,False,0.5342465753424658
TIC28230919,True,False,0.5342465753424658
TIC445859771,True,False,0.5342465753424658
TIC405559035,True,False,0.5342465753424658
TIC399860444,True,False,0.5342465753424658
TIC240613164,True,False,0.5342465753424658
TIC341544930,True,False,0.5342465753424658
TIC266688542,True,False,0.5296803652968036
TIC420112587,True,False,0.5296803652968036
TIC420112589,True,False,0.5296803652968036
TIC240148934,True,False,0.5296803652968036
TIC173612049,True,False,0.5296803652968036
TIC274662200,True,False,0.5296803652968036
TIC190430205,True,False,0.5296803652968036
TIC155114483,True,False,0.5296803652968036
TIC274170255,True,False,0.5296803652968036
TIC417676622,True,False,0.5296803652968036
TIC299158887,True,False,0.5251141552511416
TIC188768068,True,False,0.5251141552511416
TIC237104103,True,False,0.5251141552511416
TIC48018596,True,False,0.5251141552511416
TIC44631965,True,False,0.5251141552511416
TIC283474780,True,False,0.5251141552511416
TIC405717754,True,False,0.5251141552511416
TIC293687315,True,False,0.5251141552511416
TIC207468071,True,False,0.5251141552511416
TIC317397615,True,False,0.5205479452054794
TIC240450679,True,False,0.5205479452054794
TIC330468175,True,False,0.5205479452054794
TIC272679240,True,False,0.5205479452054794
TIC232982938,True,False,0.5159817351598174
TIC321668398,True,False,0.5159817351598174
TIC321669174,True,False,0.5159817351598174
TIC230127302,True,False,0.5159817351598174
TIC257241363,True,False,0.5159817351598174
TIC237099296,True,False,0.5114155251141552
TIC224313733,True,False,0.5114155251141552
TIC198385543,True,False,0.5114155251141552
TIC286355915,True,False,0.5114155251141552
TIC230075227,True,False,0.5068493150684932
TIC272672133,True,False,0.5068493150684932
TIC356311210,True,False,0.5068493150684932
TIC356867115,True,False,0.5068493150684932
TIC237201858,True,False,0.5068493150684932
TIC219854185,True,False,0.5068493150684932
TIC272635712,True,False,0.5068493150684932
TIC155001079,True,False,0.5068493150684932
TIC358631536,True,False,0.5068493150684932
TIC313506357,True,False,0.5068493150684932
TIC207501148,True,False,0.5068493150684932
TIC356016119,True,False,0.5068493150684932
TIC298647682,True,False,0.5068493150684932
TIC230087585,True,False,0.502283105022831
TIC101037590,True,False,0.502283105022831
TIC165527918,True,False,0.502283105022831
TIC406855039,True,False,0.502283105022831
TIC233211762,True,False,0.502283105022831
TIC458478250,True,False,0.502283105022831
TIC202426247,True,False,0.502283105022831
TIC332064670,True,False,0.4977168949771689
TIC207425167,True,False,0.4977168949771689
TIC341815197,True,False,0.4977168949771689
TIC176860064,True,False,0.4977168949771689
TIC395171208,True,False,0.4977168949771689
TIC207425203,True,False,0.4977168949771689
TIC138017750,True,False,0.4977168949771689
TIC269892793,True,False,0.4977168949771689
TIC219850915,True,False,0.4977168949771689
TIC202504234,True,False,0.4977168949771689
TIC232982558,True,False,0.4977168949771689
TIC341815767,True,False,0.4977168949771689
TIC224596152,True,False,0.4931506849315068
TIC455791689,True,False,0.4931506849315068
TIC367607434,True,False,0.4931506849315068
TIC1718201850,True,False,0.4931506849315068
TIC198356533,True,False,0.4931506849315068
TIC258777134,True,False,0.4931506849315068
TIC198384408,True,False,0.4931506849315068
TIC258777137,True,False,0.4931506849315068
TIC1400770435,True,False,0.4885844748858447
TIC320525204,True,False,0.4885844748858447
TIC416624606,True,False,0.4885844748858447
TIC198390247,True,False,0.4885844748858447
TIC267574918,True,False,0.4885844748858447
TIC199688472,True,False,0.4885844748858447
TIC219852882,True,False,0.4885844748858447
TIC294471966,True,False,0.4885844748858447
TIC312122956,True,False,0.4885844748858447
TIC236714379,True,False,0.4885844748858447
TIC165554103,True,False,0.4885844748858447
TIC356700488,True,False,0.4885844748858447
TIC198212955,True,False,0.4840182648401826
TIC224600500,True,False,0.4840182648401826
TIC198360694,True,False,0.4840182648401826
TIC229770036,True,False,0.4840182648401826
TIC86396382,True,False,0.4840182648401826
TIC259172391,True,False,0.4840182648401826
TIC198178505,True,False,0.4840182648401826
TIC364186197,True,False,0.4840182648401826
TIC230086768,True,False,0.4794520547945205
TIC367099243,True,False,0.4794520547945205
TIC174302697,True,False,0.4794520547945205
TIC357972447,True,False,0.4794520547945205
TIC198187049,True,False,0.4794520547945205
TIC462615350,True,False,0.4794520547945205
TIC287080092,True,False,0.4794520547945205
TIC66445643,True,False,0.4794520547945205
TIC229747848,True,False,0.4794520547945205
TIC219852584,True,False,0.4794520547945205
TIC1551345500,True,False,0.4794520547945205
TIC53875855,True,False,0.4794520547945205
TIC198186769,True,False,0.4794520547945205
TIC294176967,True,False,0.4794520547945205
TIC405904232,True,False,0.4794520547945205
TIC198457103,True,False,0.4794520547945205
TIC198211976,True,False,0.4748858447488584
TIC219879302,True,False,0.4748858447488584
TIC198456933,True,False,0.4748858447488584
TIC289580577,True,False,0.4748858447488584
TIC229715760,True,False,0.4748858447488584
TIC287139872,True,False,0.4748858447488584
TIC332477926,True,False,0.4748858447488584
TIC353782445,True,False,0.4748858447488584
TIC198206613,True,False,0.4748858447488584
TIC232650365,True,False,0.4748858447488584
TIC232635922,True,False,0.4748858447488584
TIC416987878,True,False,0.4748858447488584
TIC198213332,True,False,0.4748858447488584
TIC359496368,True,False,0.4748858447488584
TIC198241702,True,False,0.4748858447488584
TIC26547036,True,False,0.4748858447488584
TIC289539327,True,False,0.4748858447488584
TIC165551882,True,False,0.4748858447488584
TIC26880783,True,False,0.4748858447488584
TIC365683032,True,False,0.4703196347031963
TIC67309890,True,False,0.4703196347031963
TIC387664866,True,False,0.4703196347031963
TIC287190564,True,False,0.4703196347031963
TIC387664868,True,False,0.4703196347031963
TIC284361752,True,False,0.4703196347031963
TIC229787062,True,False,0.4703196347031963
TIC289590465,True,False,0.4703196347031963
TIC356978132,True,False,0.4703196347031963
TIC232679662,True,False,0.4703196347031963
TIC1717732429,True,False,0.4703196347031963
TIC459969957,True,False,0.4703196347031963
TIC459970307,True,False,0.4657534246575342
TIC96291218,True,False,0.4657534246575342
TIC459978312,True,False,0.4657534246575342
TIC294179389,True,False,0.4657534246575342
TIC294179385,True,False,0.4657534246575342
TIC377304435,True,False,0.4657534246575342
TIC232641326,True,False,0.4657534246575342
TIC249812036,True,False,0.4657534246575342
TIC307956397,True,False,0.4657534246575342
TIC95129101,True,False,0.4657534246575342
TIC298663873,True,False,0.4657534246575342
TIC229781583,True,False,0.4657534246575342
TIC229742722,True,False,0.4657534246575342
TIC293954617,True,False,0.4657534246575342
TIC177244357,True,False,0.4657534246575342
TIC219776325,True,False,0.4611872146118721
TIC233684822,True,False,0.4611872146118721
TIC232612416,True,False,0.4611872146118721
TIC365389353,True,False,0.4611872146118721
TIC219751469,True,False,0.4611872146118721
TIC284475976,True,False,0.4611872146118721
TIC233681149,True,False,0.4611872146118721
TIC165530380,True,False,0.4611872146118721
TIC229791084,True,False,0.4611872146118721
TIC233680651,True,False,0.4611872146118721
TIC219762508,True,False,0.45662100456621
TIC219778329,True,False,0.45662100456621
TIC277014266,True,False,0.45662100456621
TIC258514800,True,False,0.45662100456621
TIC233047097,True,False,0.45662100456621
TIC66783360,True,False,0.45662100456621
TIC267489265,True,False,0.45662100456621
TIC243313296,True,False,0.45662100456621
TIC402898317,True,False,0.45662100456621
TIC233684293,True,False,0.45662100456621
TIC377290815,True,False,0.45662100456621
TIC298666530,True,False,0.45662100456621
TIC258389327,True,False,0.4520547945205479
TIC130181866,True,False,0.4520547945205479
TIC284450803,True,False,0.4520547945205479
TIC233066156,True,False,0.4520547945205479
TIC233071822,True,False,0.4520547945205479
TIC233071926,True,False,0.4520547945205479
TIC233087860,True,False,0.4520547945205479
TIC387260717,True,False,0.4520547945205479
TIC219821826,True,False,0.4520547945205479
TIC416195870,True,False,0.4474885844748858
TIC284477310,True,False,0.4474885844748858
TIC277447970,True,False,0.4474885844748858
TIC259126549,True,False,0.4474885844748858
TIC233059608,True,False,0.4474885844748858
TIC233068569,True,False,0.4474885844748858
TIC233078665,True,False,0.4474885844748858
TIC421308357,True,False,0.4429223744292237
TIC277566483,True,False,0.4429223744292237
TIC233688779,True,False,0.4429223744292237
TIC387527558,True,False,0.4429223744292237
TIC26433869,True,False,0.4429223744292237
TIC233735068,True,False,0.4429223744292237
TIC233120979,True,False,0.4429223744292237
TIC405763009,True,False,0.4383561643835616
TIC233720539,True,False,0.4383561643835616
TIC233721037,True,False,0.4383561643835616
TIC233633993,True,False,0.4383561643835616
TIC280031353,True,False,0.4383561643835616
TIC400430915,True,False,0.4383561643835616
TIC431514478,True,False,0.4383561643835616
TIC284564230,True,False,0.4383561643835616
TIC236815160,True,False,0.4383561643835616
TIC377191482,True,False,0.4383561643835616
TIC377293776,True,False,0.4383561643835616
TIC229750058,True,False,0.4383561643835616
TIC384045439,True,False,0.4337899543378995
TIC230377505,True,False,0.4337899543378995
TIC233541860,True,False,0.4337899543378995
TIC259129875,True,False,0.4337899543378995
TIC326114850,True,False,0.4337899543378995
TIC258829450,True,False,0.4337899543378995
TIC233953967,True,False,0.4337899543378995
TIC431156009,True,False,0.4337899543378995
TIC197650870,True,False,0.4337899543378995
TIC428065977,True,False,0.4337899543378995
TIC243335710,True,False,0.4337899543378995
